"area","balcony","basement","bath_tube","building_plot","cabletv","ceiling","cheminee","elevator","first_time","floors","furnished","home_type","kids_friendly","laundry","minergie","new_building","newly_built","oldbuilding","oven","parking_indoor","parking_outside","playground","pool","price","quiet","raised_groundfloor","rooms","sale","sunny","terrace","topstorage","veranda","wheelchair","year","year_built","zipcode"
104,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,1930,0,0,4.5,1,0,0,0,0,0,2018,1997.0700353393,8602
127,1,0,0,0,0,0,1,1,0,1.97680695668459,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,565,0,0,4.5,1,0,0,0,0,0,2015,2014,7270
176,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,1,1,0,0,1,0,0,0,478,0,0,6.5,1,0,0,0,0,0,2019,2019,4102
70,0,0,0,0,0,0,0,0,0,2.06061476210286,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1668,0,0,2.5,1,0,0,0,0,0,2014,1976.75929575965,1820
83,1,0,0,0,0,0,0,1,0,1.93354651207421,0,"Wohnung",1,1,0,0,1,0,0,1,0,0,0,2468,0,0,3,1,0,0,0,0,0,2013,2014,1245
158,1,0,0,0,0,0,0,1,0,5,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,633,0,0,7,1,0,0,0,0,0,2014,1969,1208
146.336705477695,1,0,0,0,1,0,1,1,0,6,0,"Wohnung",1,0,0,0,1,0,0,0,1,0,0,257,0,0,4.5,1,0,0,0,0,0,2017,2018,6600
121,0,0,0,0,0,0,0,0,0,1.94703309150772,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2492,0,0,4.5,1,0,0,0,0,0,2016,1983.88456701196,6900
66,0,0,0,0,0,0,0,0,0,1.87438122317731,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1278,0,0,3.5,1,0,0,0,0,0,2015,1977.98354732428,1854
112.314019709348,0,0,0,0,0,0,0,0,0,2.15305706264617,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,697,0,0,3.97554985127402,1,0,0,0,0,0,2015,1978.82499175247,5018
51,0,0,0,0,0,0,0,0,0,2.17357004563239,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,210,0,0,2,1,0,0,0,0,0,2016,1977.59245002508,3955
146,1,0,0,0,0,0,0,1,0,1.91341453384378,0,"Wohnung",1,0,0,0,1,0,0,0,1,0,0,261,0,0,5.5,1,0,0,0,0,0,2019,2019,8953
185.839253091911,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,298,0,0,6.5,1,0,0,0,0,0,2014,1982.5993907514,1196
88,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,293,0,0,3.5,1,0,0,0,0,0,2017,2004,1936
97,0,0,0,0,0,0,0,0,0,3.1019930319292,0,"Attika",0,0,0,0,0,0,0,0,0,0,0,1698,0,0,2.5,1,0,0,0,0,0,2013,1981.3970737874,6661
139,0,0,0,0,0,0,0,0,0,2.0647952823878,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2045,0,0,5.5,1,0,0,0,0,0,2015,1980.33150573932,1635
130,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,461,0,0,4.5,1,0,0,0,0,0,2019,2007,1197
62,0,0,0,0,0,0,0,0,0,2.05591541022175,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,475,0,0,3,1,0,0,0,0,0,2018,1983.42525155325,9424
100,1,0,0,0,1,0,1,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,2352,0,0,4.5,1,0,0,0,0,0,2014,1966,8049
99,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,291,0,0,4,1,0,0,0,0,0,2015,1979.59986386727,1223
158,0,0,0,0,0,0,1,1,0,2.02583491637079,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,2446,0,0,5.5,1,0,0,0,0,1,2016,2013,5223
90,1,0,0,0,0,0,1,1,0,2.25367870088131,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1448,0,0,4.5,1,0,0,0,0,0,2019,1974,1885
151,0,0,0,0,0,0,0,0,0,3.3760706146692,0,"Attika",0,0,0,0,0,0,0,1,1,0,0,193,0,0,4.5,1,0,0,0,0,0,2019,1989,1008
177,0,0,0,0,0,0,0,0,0,2,0,"Dachwohnung",0,0,0,0,1,0,0,0,0,0,0,542,0,0,5.5,1,0,0,0,0,0,2015,2015,6340
100,1,0,0,0,1,0,0,1,0,4,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,1390,0,0,3.5,1,0,0,0,0,0,2014,1975.76109982079,6598
60,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",1,0,0,1,0,0,0,1,1,0,0,1926,0,0,3.5,1,0,0,0,0,1,2015,1988.24842881905,8882
49,1,0,0,0,1,0,1,0,0,1.80074859670141,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,911,0,0,2.5,1,0,0,0,0,0,2018,1985,3770
121,1,0,0,0,0,0,0,0,0,1.91840836626388,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,130,0,0,5,1,0,0,0,0,0,2016,1989,1226
85,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2327,0,0,3.5,1,0,0,0,0,0,2013,1983.44868912195,7503
126,1,0,0,0,0,0,0,1,0,2.2888696082993,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2179,0,0,5.5,1,0,0,0,0,0,2014,1985.0686257552,1072
53,0,0,0,0,0,0,0,1,0,2.46998066797919,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,887,0,0,2,1,0,0,0,0,0,2013,1983.17923765021,7414
81,1,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,510,0,0,4.5,1,0,0,0,0,0,2019,1800,9425
71,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,1668,0,0,3.5,1,0,0,0,0,0,2019,2006,7132
215,0,0,0,0,0,0,0,0,0,3,0,"Attika",0,0,0,0,0,0,0,0,0,0,0,1029,0,0,5.5,1,0,0,0,0,0,2013,1984.17556430267,8037
85,1,0,0,0,0,0,1,0,0,1.73649703815465,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,2345,0,0,3.5,1,0,0,0,0,0,2015,1973,7250
114,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,2454,0,0,5.5,1,0,0,0,0,0,2012,1981,6312
33,1,0,0,0,0,0,0,1,0,2.40365031223317,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,866,0,0,1.5,1,0,0,0,0,0,2013,1971,4153
55,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1346,0,0,2.5,1,0,0,0,0,0,2015,2006,6596
135,1,0,0,0,0,0,0,0,0,1.84946417963874,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,2454,0,0,4.5,1,0,0,0,0,0,2013,1984.15468901705,6652
109,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,1765,0,0,3.5,1,0,0,0,0,0,2015,1987.85761722492,1937
280,0,0,0,0,0,0,0,0,0,2.42521260170894,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1357,0,0,8,1,0,0,0,0,0,2018,1984.25932499807,1227
85,1,0,0,0,1,0,1,1,0,1.68683502000751,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,1403,0,0,3.5,1,0,0,0,0,0,2017,2016,5734
82,0,1,0,0,0,0,1,1,0,2.11478917144616,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2312,0,0,3.5,1,0,0,0,0,0,2015,1980.30720195939,1162
129,0,0,0,0,0,0,0,1,0,2.50229555378294,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,130,0,0,5.5,1,0,0,0,0,0,2019,2019,4323
158,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,204,0,0,4.5,1,0,0,0,0,0,2016,1986.66417610739,8820
155,0,0,0,0,0,0,0,0,0,2,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,2083,0,0,4.5,1,0,0,0,0,0,2014,1980.30791197274,8192
160,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,165,0,0,5.5,1,0,0,0,0,0,2017,1979.87966909158,4410
130,1,0,0,0,1,0,1,1,0,1.66279603123182,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,2454,0,0,4.5,1,0,0,0,0,0,2015,2014,8162
81,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,1751,0,0,3.5,1,0,0,0,0,0,2015,2005,1882
50,0,0,0,0,0,0,0,0,0,2.18838876248738,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,164,0,0,2.5,1,0,0,0,0,0,2019,1981.42848865473,3914
107,0,0,0,0,0,0,0,1,0,2.38236787829334,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,291,0,0,3.60900948833652,1,0,0,0,0,0,2018,2019,3920
266,1,0,0,0,0,0,1,1,0,5,0,"Attika",0,0,0,0,0,0,0,1,1,0,0,956,0,0,6.5,1,0,0,0,0,0,2012,2005,6373
111,0,0,0,0,0,0,0,0,0,2.06152246098114,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2296,0,0,3,1,0,0,0,0,0,2016,1981.54598748739,4410
169,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,150,0,0,5.23340662929769,1,0,0,0,0,0,2015,1864,5210
124,1,0,0,0,0,0,0,1,0,1.75731510510674,0,"Wohnung",1,0,0,0,1,0,0,0,1,0,0,2071,0,0,4.5,1,0,0,0,0,0,2017,2015,6874
74,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1203,0,0,2.5,1,0,0,0,0,0,2016,1987.61660743057,1532
117,1,0,0,0,0,0,0,1,0,1.91464727934924,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,2252,0,0,4.5,1,0,0,0,0,0,2017,2015,5600
160,1,0,0,0,1,0,1,1,0,3.14591642840763,0,"Attika",0,0,0,1,0,0,0,1,0,0,0,1156,0,0,5.5,1,0,0,0,0,1,2013,1990.30674875635,6600
130,0,0,0,0,1,0,1,1,0,2.54721945353874,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,176,0,0,5,1,0,0,0,0,0,2017,1988.4216339183,8808
90,1,0,0,0,0,0,0,1,0,1.86450987158653,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,1978,0,0,3.5,1,0,0,0,0,0,2014,2015,4058
136,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,398,0,0,4.5,1,0,0,0,0,1,2014,2004,7260
103,0,0,0,0,0,0,0,0,0,1.89975359157376,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2022,0,0,4.5,1,0,0,0,0,0,2014,1981.33097106978,8154
125,1,0,0,0,1,0,0,1,0,2.29053223113102,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,54,0,0,4.5,1,0,0,0,0,0,2015,2011,4143
80,0,0,0,0,0,0,0,0,0,2.09293819676167,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,362,0,0,3,1,0,0,0,0,0,2013,1976.17268787979,6988
74,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,713,0,0,3.5,1,0,0,0,0,0,2015,1990,3949
180,1,0,0,0,1,0,0,1,0,2.2395368847324,0,"Maisonette",1,0,0,0,0,0,0,1,0,0,0,2312,0,0,6.5,1,0,0,0,0,0,2015,2006,9204
101,0,0,0,0,0,0,0,0,0,5,0,"Terrassenwohnung",0,0,0,0,0,0,0,0,0,0,0,2022,0,0,3.5,1,0,0,0,0,0,2018,1974.130540796,4133
85,1,0,0,0,0,0,0,0,0,1.62686009295573,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,2509,0,0,4.5,1,0,0,1,0,0,2016,1994,4656
97,0,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,1,0,0,1849,0,0,2.5,1,0,0,0,0,0,2017,2017,1418
100.835954504907,0,0,0,0,0,0,0,0,0,2.14799055990552,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,424,0,0,3.5,1,0,0,0,0,0,2015,1978.81495063847,6613
136,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,363,0,0,4.5,1,0,0,0,0,0,2014,2002,8126
113,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2252,0,0,5,1,0,0,0,0,0,2019,1989.48507348653,1054
102.974839040919,0,0,0,0,0,0,0,1,0,2.3715258577504,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1011,0,0,3.5,1,0,0,0,0,0,2015,1986.43605568674,6900
58,0,0,0,0,0,0,0,0,0,2.02326281460316,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1849,0,0,2.5,1,0,0,0,0,0,2015,1978.23040585924,1803
95,0,0,0,0,0,0,0,1,0,2.16433813133319,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,1576,0,0,2,1,0,0,0,0,0,2013,2012,6600
98,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,2238,0,0,3.5,1,0,0,0,0,0,2018,1993.59591268715,8180
236,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1217,0,0,7,1,0,0,0,0,0,2019,1989,1231
82,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1954,0,0,3.5,1,0,0,0,0,0,2015,1986.02677087384,1072
116,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,2197,0,0,4.5,1,0,0,0,0,0,2016,2016,6170
68,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,773,0,0,3.5,1,0,0,0,0,0,2013,1982,3929
140,1,0,0,0,0,0,0,1,0,2.24338877444011,0,"Terrassenwohnung",0,0,0,0,0,0,0,1,1,0,0,88,0,0,5,1,0,0,0,0,0,2014,2006,6512
123,0,0,0,0,0,0,1,1,0,2.8688704981761,0,"Dachwohnung",0,1,0,0,0,0,0,1,0,0,0,2076,0,0,4.5,1,0,0,0,0,0,2013,2006,5453
100,0,0,0,0,0,0,0,0,0,2.0496720888241,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1785,0,0,3.92899999188275,1,0,0,0,0,0,2014,1977.9380375678,2057
130,1,0,0,0,0,0,0,0,0,1.95424027697566,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,2076,0,0,3.5,1,0,0,0,0,0,2018,1987.99209979443,3963
32,0,0,0,0,0,0,0,0,0,2.04265090168983,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,386,0,0,1,1,0,0,0,0,0,2012,1975,7075
45,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1332,0,0,2.5,1,0,0,0,0,0,2014,1987.86989337148,3963
135,0,0,0,0,0,0,0,0,0,2.1345383309459,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1606,0,0,4.5,1,0,0,0,0,0,2014,1977.93590862539,1868
90,0,0,0,0,0,0,0,0,0,2.01581010251814,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1564,0,0,3.65050389521477,1,0,0,0,0,0,2013,1977.04028042157,3904
105,1,0,0,0,1,0,0,1,0,1.97632395746858,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,2283,0,1,3.5,1,0,0,0,0,0,2019,2015,3006
117,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,1,1,0,0,0,0,0,0,1863,0,0,4.5,1,0,0,0,0,1,2013,2014,8552
103,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2460,0,0,3.5,1,0,0,0,0,0,2012,1983.30267213383,1820
119,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1420,0,0,4.5,1,0,0,0,0,0,2015,1978.37630377084,1261
185,0,0,0,0,0,0,0,0,0,1.88195089933455,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,139,0,0,5.20132166694748,1,0,0,0,0,0,2013,2013,9056
145,0,0,0,0,0,0,0,0,0,2.08927895967949,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2022,0,0,4.5,1,0,0,0,0,0,2014,1979.32303842627,3612
65,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,1284,0,0,2,1,0,0,0,0,0,2015,2014,1965
140,0,0,0,0,0,0,0,0,0,3.17849964699237,0,"Attika",0,0,0,0,0,0,0,0,0,0,0,1956,0,0,5.5,1,0,0,0,0,0,2018,1987.58537166302,1868
160,1,0,0,0,0,0,0,1,0,2.89793961930978,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,2245,0,0,5.5,1,0,0,0,0,0,2013,1998,3700
66,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1861,0,0,2.5,1,0,0,0,0,0,2015,1992,7018
130,1,0,0,0,1,0,0,1,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,2283,0,0,5.5,1,0,0,0,0,0,2014,1973.7891449718,6900
100,0,0,0,0,0,0,0,0,0,1.82271245764587,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1861,0,0,4.5,1,0,0,0,0,0,2013,1990,6987
94,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,2464,0,0,3.5,1,0,0,0,0,0,2014,2013,8852
150,0,0,0,0,0,0,0,0,0,2.14428731874112,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1365,0,0,6,1,0,0,0,0,0,2015,1979.43398979858,1206
200,0,0,0,0,0,0,0,0,0,2.44643425012644,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,1020,0,0,4.5,1,0,0,0,0,0,2013,1980.17366361495,1009
138,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,501,0,0,3.5,1,0,0,0,0,0,2018,2018,6315
120,1,0,0,0,1,0,0,1,0,2.18616165935931,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,1903,0,0,4.5,1,0,0,0,0,0,2017,1985,6033
127.64597517648,1,0,0,0,0,0,1,1,0,2.3190886948681,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,1751,0,0,4.55419017408368,1,0,0,0,0,0,2014,1984.1340150205,1884
96,0,0,0,0,0,0,0,1,0,2.36193968990646,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1861,0,0,3.5,1,0,0,0,0,0,2013,1997,3303
72,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,866,0,0,4,1,0,0,0,0,0,2019,1988.16417929376,1992
30,0,0,0,0,0,0,0,0,0,2.20706329731858,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,164,0,0,1,1,0,0,0,0,0,2017,1979,1882
192,1,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,1050,0,0,6,1,0,1,0,0,0,2014,2015,1206
85.2208038931764,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,135,0,0,3,1,0,0,0,0,0,2017,2014,3963
122,1,0,0,0,0,0,0,1,0,-1,0,"Wohnung",0,0,0,1,1,0,0,0,1,0,0,2296,0,0,4.5,1,0,0,0,0,1,2018,2018,6964
99,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,387,0,0,4,1,0,0,0,0,0,2018,1973,1206
118,0,0,0,0,0,0,0,0,0,2.0241606221118,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2036,0,0,4.5,1,0,0,0,0,0,2019,1986.79357170374,6877
110,1,0,0,0,0,0,0,1,0,5,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,2104,0,0,3.5,1,0,0,0,0,0,2014,1973,3975
110,1,0,0,0,0,0,0,0,0,1.78811953498489,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2071,0,0,4.5,1,0,0,0,0,0,2015,1980.80888569087,5606
89,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2332,0,0,3.5,1,0,0,0,0,0,2014,1984.4175614387,6576
140.541191077402,0,0,0,0,0,0,0,0,0,2.35217788914813,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,442,0,0,4.5,1,0,0,0,0,0,2015,1977.18998164942,5616
123,0,0,0,0,0,0,0,0,0,1.97770365000007,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,205,0,0,4.5,1,0,0,0,0,0,2015,2016,1822
100,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1606,0,0,4.5,1,0,0,0,0,0,2016,1982,5603
136,1,0,0,0,1,0,0,1,0,1.910155655942,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,2265,0,0,5.5,1,0,0,0,0,0,2018,2016,5632
50,0,0,0,0,0,0,0,0,0,2.15414597870873,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,256,0,0,3,1,0,0,0,0,0,2018,1982,1972
140,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,449,0,0,5.5,1,0,0,0,0,0,2014,1945,3933
87,1,0,0,0,0,0,1,1,0,1.76661122609627,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,1751,0,0,2.5,1,0,0,0,0,0,2017,2016,7550
90,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1411,0,0,4.5,1,0,0,0,0,1,2017,1999.66566756987,3960
498,0,0,0,0,0,0,0,0,0,2.84338524917106,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,1365,0,0,9,1,0,0,0,0,0,2017,1988.30228226237,1227
48,1,0,0,0,1,0,0,0,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,496,0,0,2.5,1,0,0,0,0,0,2017,1988,1737
159,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,517,0,0,4.5,1,0,0,0,0,1,2014,2015,6405
117,1,0,0,0,1,0,1,0,0,1,0,"Terrassenwohnung",0,0,0,0,0,0,0,0,0,0,0,1866,0,0,4.5,1,0,0,0,0,0,2013,1978,8260
118,1,0,0,0,1,0,0,1,0,1.67786369436877,0,"Wohnung",0,0,0,1,1,0,0,1,1,0,0,2505,0,0,4.5,1,0,0,0,0,0,2018,2016,8272
81,0,1,0,0,0,0,0,1,0,8,0,"Attika",0,0,0,0,0,0,0,0,0,0,0,1399,0,0,4,1,0,0,0,0,0,2015,1967.97702419992,2000
127,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2312,0,0,5,1,0,0,0,0,0,2019,1989.30288215533,3963
112,0,0,0,0,0,0,0,0,0,1.99410939012408,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1698,0,0,4.5,1,0,0,0,0,0,2015,1981.40800839156,6710
69,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1399,0,0,2.5,1,0,0,0,0,0,2018,1996.46236757897,6596
137,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1920,0,0,5.5,1,0,0,0,0,0,2012,1980.97960892668,1530
134,0,0,0,0,0,0,0,0,0,2.0956066370106,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,42,0,0,4.5,1,0,0,0,0,0,2015,2002,1000
80,0,0,0,0,0,0,0,0,0,2.06745917304732,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1411,0,0,3.5,1,0,0,0,0,0,2014,1976.83541424896,1432
61,1,0,0,0,0,0,0,1,0,14,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,992,0,0,2.5,1,0,0,0,0,0,2014,1974,8957
195,1,0,0,0,1,0,0,0,0,1.62804136629202,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,2382,0,0,5.5,1,0,0,0,0,0,2014,2003,4852
74,1,0,0,0,0,0,0,1,0,2.22502255843895,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,2232,0,0,2.5,1,0,0,0,0,0,2018,2007,7260
95.0844882791657,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,1,1,0,0,1,1,0,0,1849,0,0,3.5,1,0,0,0,0,1,2016,2016,3600
86,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1411,0,0,3.5,1,0,0,0,0,0,2018,1996,5503
83,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,1712,0,0,4.5,1,0,0,0,0,0,2017,1985,8165
80,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1364,0,0,3.5,1,0,0,0,0,0,2016,1946,1854
170,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,376,0,0,5.5,1,0,0,0,0,0,2014,2013,6330
100,1,0,0,0,1,0,0,1,0,3,0,"Dachwohnung",1,0,0,0,0,0,0,1,1,0,0,1866,0,0,3.5,1,0,0,0,0,0,2016,2006,3125
33,1,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,757,0,0,2,1,0,0,0,0,0,2014,1969.58010152739,1663
106,0,0,0,0,1,0,0,1,0,2.01187050779059,0,"Wohnung",0,0,0,0,1,0,0,0,1,0,0,2122,0,0,3.5,1,0,0,0,0,1,2014,2013,1033
140,0,0,0,0,0,0,0,1,0,5,0,"Terrassenwohnung",0,0,0,0,1,0,0,0,0,0,0,27,0,0,4.5,1,0,0,0,0,0,2013,2013,1965
144,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,780,0,0,4.5,1,0,0,0,0,0,2013,2014,8706
40,0,0,0,0,0,0,0,0,0,2.11689850741391,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,866,0,0,1,1,0,0,0,0,0,2019,1982.88115492437,6987
140,1,0,0,0,0,0,0,1,0,2,0,"Dachwohnung",0,1,0,0,1,0,0,0,1,0,0,2189,0,0,4.5,1,0,0,0,0,0,2013,2011,5417
113,1,1,1,0,0,0,0,1,1,1,0,"Wohnung",0,1,0,0,1,0,0,0,0,0,0,1963,0,0,4.5,1,0,0,0,0,0,2015,2014,7188
