"area","balcony","basement","bath_tube","building_plot","cabletv","ceiling","cheminee","elevator","first_time","floors","furnished","home_type","kids_friendly","laundry","minergie","oven","parking_indoor","parking_outside","playground","pool","quiet","raised_groundfloor","rooms","sale","sunny","terrace","topstorage","veranda","wheelchair","zipcode","age"
61,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"8038",86
145,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8597",6
80,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"9500",66
128,0,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1820",56
98,0,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"1243",7
93,0,1,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,0,0,1,0,0,0,4.5,1,0,0,0,0,0,"3963",42
82,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1860",7
66,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"1922",40
112,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"6030",7
104,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1920",1
127,1,0,0,0,1,0,0,1,0,3,0,"Terrassenwohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,1,"1908",5
125,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"7550",370
124,1,0,0,0,1,0,0,1,0,4,0,"Attika",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"5322",2
84,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"6340",25
110,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"6945",14
190,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,"1907",30
114,0,0,0,0,0,0,0,0,0,2,0,"Attika",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"8717",40
123,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,1,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"2300",50
160,0,0,0,0,0,0,0,0,0,-1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"1269",5
200,0,0,0,0,0,0,1,1,0,2,0,"Attika",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"9404",0
260,1,0,0,0,0,0,0,0,0,1,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,"1195",15
193,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,"1955",8
136,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,5.5,1,0,0,0,0,0,"1926",49
163,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,5.5,1,0,0,0,0,1,"1630",15
115,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"1196",40
93,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1885",32
62,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"6900",8
140,1,0,0,0,1,0,0,1,0,2,0,"Terrassenwohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"2608",15
190,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,"1964",7
77,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,1,"3658",8
114,0,0,0,0,0,0,1,0,0,2,0,"Maisonette",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"1965",34
142,0,0,0,0,0,0,0,0,0,6,0,"Attika",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"1295",14
105,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"6033",19
144,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8906",18
98,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"1562",5
117,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"1255",33
177,1,0,0,0,0,0,0,1,0,3,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,7.5,1,0,0,0,0,0,"6289",26
170,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,5.5,1,0,0,0,0,0,"1442",14
199,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"6952",4
108,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,1,"5314",6
138,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,"7500",5
112,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"7522",11
161,0,0,0,0,0,0,0,1,0,4,0,"Attika",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"6900",6
138,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,"1936",44
91,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"1206",19
94,1,0,0,0,0,0,0,1,0,1,0,"Dachwohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"1803",4
125,0,1,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"6648",6
120,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1618",11
70,1,0,0,0,0,0,1,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"1882",41
48,1,0,0,0,0,0,1,0,0,5,0,"Dachwohnung",0,0,0,0,0,1,0,0,0,0,2.5,1,0,0,0,0,0,"3918",22
115,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"6944",1
100,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8610",6
122,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,1,"8463",6
85,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"4052",8
80,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"7514",32
201,1,0,0,0,0,0,1,1,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"1993",35
88,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"6963",6
165,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,"1291",11
90,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1820",53
93,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1678",6
96,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"6944",4
196,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,"1213",17
110,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"9403",6
90,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"8754",39
170,1,0,0,0,0,0,1,1,0,3,0,"Attika",0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,"1170",40
101,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"2575",7
131,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"1205",7
124,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"9434",8
192,1,0,0,0,0,0,0,1,0,5,0,"Attika",0,0,0,0,0,1,0,0,0,0,5.5,1,0,0,0,0,0,"1950",16
110,0,0,0,0,0,0,0,1,0,5,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"6963",10
110,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,1,"5314",44
101,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"3018",50
158,1,1,0,0,0,0,0,1,0,2,0,"Attika",0,1,0,0,1,1,0,0,0,0,5.5,1,0,0,0,0,0,"5113",1
80,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,1,0,0,1,1,0,0,0,0,2.5,1,0,0,0,0,0,"1971",1
73,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,2.5,1,0,0,0,0,0,"1653",4
42,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1997",45
135,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,5.5,1,0,0,0,0,0,"8634",3
99,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1868",7
78,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"3963",5
76,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,"1618",-1
68,0,0,0,0,0,0,1,0,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,"1885",12
116,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"8753",6
105,1,0,0,0,1,0,1,1,0,2,0,"Dachwohnung",1,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"8640",29
65,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"6644",10
124,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"3979",30
113,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"8500",5
24,0,0,0,0,0,0,0,1,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,"1095",40
155,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,"1284",36
85,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"9402",12
57,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"1247",28
96,0,0,0,0,1,0,0,0,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"1637",31
148,1,0,0,0,1,0,0,1,0,6,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"6900",6
99,1,0,0,0,0,0,0,1,0,2,0,"Loft",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"4055",3
67,1,0,0,0,1,0,0,0,0,2,0,"Dachwohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"3645",52
32,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,"3999",20
184,0,0,0,0,1,0,0,1,0,8,0,"Attika",0,0,0,0,1,0,0,0,0,0,6.5,1,0,0,0,0,0,"5032",19
184,1,0,0,0,0,0,1,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,"1885",12
69,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1820",14
120,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"6598",18
115,1,0,0,0,1,0,1,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3925",33
99,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,"1203",370
70,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"1253",4
108,0,0,0,0,0,0,0,0,0,3,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"5415",7
84,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1470",24
148,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"7017",5
89,1,0,0,0,1,0,1,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"8173",11
127,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,1,"8852",18
102,1,0,0,0,0,0,1,1,0,1,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1660",34
102,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"9055",3
110,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"4653",40
105,1,0,0,0,1,0,0,1,0,5,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,"6900",29
310,0,0,0,0,0,0,1,1,0,2,0,"Attika",0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,"1727",2
89,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"6929",42
193,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,5.5,1,0,0,0,0,0,"7516",11
150,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"6962",22
100,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1071",115
114,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,1,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"7260",7
184,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,1,0,0,"8598",1
105,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"2735",10
140,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,"1208",27
185,0,0,0,0,0,0,0,0,0,1,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"5707",17
129,0,1,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,1,"7550",7
300,1,0,0,0,1,0,1,1,0,6,0,"Terrassenwohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"8832",12
132,1,0,0,0,1,0,0,1,1,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,1,"5000",6
101,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1977",2
105,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"6600",42
76,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"7151",7
130,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"6645",44
120,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"5420",13
115,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"1296",50
84,1,0,0,0,0,0,0,1,0,1,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,1,"4132",2
130,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"1008",48
88,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1630",11
84,0,0,0,0,0,0,1,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,"6600",50
205,1,0,0,0,1,0,1,1,0,1,0,"Attika",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"8700",13
133,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"9630",22
139,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,"1253",4
160,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1965",3
56,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1815",32
111,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,"1212",39
180,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,"1293",13
125,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"4052",19
41,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,2.5,1,0,0,0,0,0,"3974",2
146,0,0,0,0,0,0,0,0,0,3,0,"Attika",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3076",109
101,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"6462",2
57,1,0,0,0,0,0,0,1,0,3,0,"Attika",1,0,0,0,0,0,0,1,1,0,2.5,1,1,0,0,0,0,"6816",40
126,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,2.5,1,0,0,0,0,0,"6815",10
128,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"6963",30
78,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"1936",51
128,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1891",12
83,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"8117",1
124,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"6987",8
190,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"1222",1
54,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,2.5,1,0,0,0,0,0,"3954",43
121,0,0,0,0,1,0,1,1,0,7,0,"Attika",0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,"1206",25
50,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1135",46
92,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"9450",45
109,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"5737",3
40,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"3955",40
133,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"6852",8
155,1,0,0,0,1,0,1,1,0,2,0,"Dachwohnung",1,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"9000",29
137,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"7013",1
38,1,0,0,0,0,0,0,0,0,3,1,"Wohnung",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,"1934",45
150,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"1095",18
45,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,2.5,1,0,0,0,0,0,"7464",36
234,0,0,0,0,0,0,0,0,0,2,0,"Attika",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"1062",4
102,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"5018",2
123,1,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"1874",12
165,1,0,0,0,0,0,1,0,0,1,0,"Attika",1,0,0,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,"6006",37
38,1,1,0,0,0,0,0,1,0,2,1,"Studio",0,0,0,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,"7514",41
127,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3800",18
162,0,0,0,0,0,0,0,0,0,6,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"1820",47
65,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,2.5,1,0,0,0,0,0,"7050",40
85,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"7503",140
44,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,"8004",47
116,0,0,0,0,0,0,0,0,0,4,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"1264",5
160,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"6924",1
60,1,0,0,0,1,0,1,0,1,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"7158",5
194,0,0,0,0,0,0,0,0,0,-1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"6916",7
113,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"9326",3
145,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"6006",45
57,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,"6600",12
145,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"9500",13
107,1,0,0,0,0,0,0,1,0,1,0,"Terrassenwohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"8820",0
118,0,0,0,0,0,0,0,0,0,1,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1042",54
84,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"1963",7
60,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,"3910",5
84,1,0,0,0,0,0,0,1,0,3,0,"Dachwohnung",1,0,0,0,1,0,0,0,0,0,2.5,1,0,0,0,0,0,"5432",17
126,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1260",8
129,0,0,0,0,0,0,0,1,0,6,0,"Attika",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"1800",12
