"area","balcony","basement","bath_tube","building_plot","cabletv","ceiling","cheminee","elevator","first_time","floors","furnished","home_type","kids_friendly","laundry","minergie","new_building","newly_built","oldbuilding","oven","parking_indoor","parking_outside","playground","pool","price","quiet","raised_groundfloor","rooms","sale","sunny","terrace","topstorage","veranda","wheelchair","year","year_built","zipcode"
220,0,1,1,0,1,0,1,0,0,2,0,"Dachwohnung",0,1,0,0,0,0,0,0,0,0,0,1861,0,0,4,1,0,0,0,0,0,2014,2009,4444
162,1,0,0,0,1,0,0,1,0,1,0,"Maisonette",1,0,0,0,1,0,0,1,1,0,0,2345,0,0,5.5,1,0,0,0,0,0,2014,2013,8424
142,0,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,1,0,1930,0,0,5.5,1,0,0,0,0,1,2014,2006,4665
110,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,1,0,0,1785,0,0,4.5,1,0,0,0,0,0,2018,2017,1584
116,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,1,0,0,0,0,0,1,0,0,0,1849,0,0,4.5,1,0,0,0,0,0,2012,2008,5040
81,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,291,0,0,3.5,1,0,0,0,0,1,2015,2014,7083
80,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1564,0,0,3.5,1,0,0,0,0,0,2017,1983,6987
114,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2002,0,0,4.5,1,0,0,0,0,0,2013,1992,3975
150,0,0,0,0,0,0,0,0,0,2,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,2357,0,0,5.5,1,0,0,0,0,0,2013,2016,8155
146,0,1,0,0,1,0,0,1,0,2,0,"Wohnung",0,1,0,0,1,0,0,1,0,0,0,424,0,0,3.5,1,0,1,0,0,0,2018,2018,8908
128,1,0,0,0,1,0,0,1,0,2,0,"Maisonette",1,0,0,0,1,0,0,1,0,0,0,2417,0,0,4.5,1,0,0,0,0,0,2015,2016,8932
120,1,0,0,0,1,0,0,0,0,1,0,"Dachwohnung",0,0,0,0,0,0,0,1,1,0,0,1358,0,0,4,1,0,0,0,0,0,2018,1980,9524
133,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,1,0,0,1,0,0,1,1,0,0,142,0,0,4.5,1,0,1,0,0,1,2016,2016,8907
89,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1864,0,0,3.5,1,0,0,0,0,0,2015,1998,5430
33,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,713,0,0,1,1,0,0,0,0,0,2015,1983,7031
107,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2077,0,0,3.5,1,0,0,0,0,0,2012,2015,6900
119,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1592,0,0,4.5,1,0,0,0,0,0,2013,2000,8843
135,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,88,0,0,4.5,1,0,0,0,0,1,2015,2008,4123
122,1,0,0,0,1,0,0,1,1,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1978,0,0,4.5,1,0,0,0,0,1,2014,2016,3110
66,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,397,0,0,3.5,1,0,0,0,0,0,2018,1536,1982
100,1,0,0,0,1,0,1,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1249,0,0,4.5,1,0,0,0,0,0,2014,1970,4852
125,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1941,0,0,4.5,1,0,0,0,0,0,2015,2011,9436
160,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,257,0,0,5.5,1,0,0,0,0,0,2015,2010,6900
120,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2505,0,0,4.5,1,0,0,0,0,0,2013,1983,6948
77,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1221,0,0,3,1,0,0,0,0,0,2013,1983,9426
70,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1221,0,0,3.5,1,0,0,0,0,0,2017,1965,2900
81,0,1,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1963,0,0,3.5,1,0,0,0,0,0,2014,2015,8911
100,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,387,0,0,4.5,1,0,0,0,0,0,2019,1967,7500
174,1,0,0,0,0,0,0,0,0,1,0,"Maisonette",1,0,0,0,0,0,0,0,0,0,0,360,0,0,5.5,1,0,0,0,0,0,2019,2002,1183
95,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1490,0,0,4,1,0,0,0,0,0,2015,1971,1972
220,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2357,0,0,6.5,1,0,0,0,0,0,2018,1909,6064
100,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,666,0,0,4.5,1,0,0,0,0,0,2017,2014,1482
100,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1332,0,0,4.5,1,0,0,0,0,0,2017,1976,9034
112,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,2382,0,0,4.5,1,0,0,0,0,0,2017,2014,6806
70,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,1318,0,0,2.5,1,0,0,0,0,0,2016,1994,6818
130,1,0,0,0,1,0,0,1,0,2,0,"Maisonette",1,0,0,0,0,0,0,1,1,0,0,88,0,0,3.5,1,0,0,0,0,0,2013,2011,6644
201,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,600,0,0,5.5,1,0,0,0,0,0,2016,1981,6932
110,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2146,0,0,3.5,1,0,0,0,0,0,2014,2006,1997
80,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,1,1346,0,0,2,1,0,0,0,0,0,2018,1984,1884
80,0,0,0,0,0,0,0,1,1,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,2022,0,0,3.5,1,0,1,0,0,0,2015,2013,6612
97,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,1946,0,0,4.5,1,0,0,0,0,0,2014,2014,8165
72,1,1,1,0,0,0,0,1,0,1,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,0,1698,0,0,3.5,1,0,0,0,0,0,2013,1992,3954
129,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1751,0,0,3.5,1,0,0,0,0,0,2016,2015,5423
275,0,0,0,0,0,0,1,1,0,3,0,"Maisonette",0,0,0,0,0,0,0,1,0,0,0,1436,0,0,4.5,1,0,0,0,0,0,2013,1989,1272
210,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1204,0,0,6,1,0,0,0,0,0,2017,2015,1245
216,0,0,0,0,0,0,0,1,0,1,1,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2411,0,0,5,1,0,0,0,0,0,2019,2011,3953
75,1,0,0,0,1,0,1,1,0,4,0,"Attika",0,0,0,0,0,0,0,1,0,0,0,2036,0,0,2.5,1,0,0,0,0,0,2016,2000,8405
271,1,0,0,0,1,0,1,1,0,1,0,"Terrassenwohnung",1,0,0,0,0,0,0,1,0,0,0,42,0,0,3.5,1,0,0,0,0,0,2019,2008,6900
100,0,0,0,0,0,0,0,0,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1472,0,0,3.5,1,0,0,0,0,0,2017,1972,1972
141,0,0,0,0,1,0,0,1,1,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1963,0,0,4.5,1,0,0,0,0,1,2013,2013,6014
127,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,2189,0,0,4.5,1,0,0,0,0,0,2019,2019,6850
150,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1490,0,0,4.5,1,0,0,0,0,1,2013,1996,8374
103,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1920,0,0,3.5,1,0,0,0,0,0,2016,2008,1873
165,1,0,0,0,0,0,0,0,0,4,0,"Maisonette",0,0,0,0,0,0,0,1,0,0,0,605,0,0,5.5,1,0,0,0,0,0,2017,1997,8704
130,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,2059,0,0,4.5,1,0,0,0,0,0,2019,2019,6500
88,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,1808,0,0,3.5,1,0,0,0,0,0,2019,2019,6017
172,1,0,0,0,0,0,0,1,0,3,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,1861,0,0,5.5,1,0,0,0,0,1,2014,1988,4665
35,0,0,0,0,0,0,0,0,0,2,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,449,0,0,1.5,1,0,0,0,0,0,2018,1989,9527
152,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,489,0,0,4.5,1,0,0,0,0,0,2015,2003,1822
146,1,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,1,0,0,0,0,0,1,1,1,0,2055,0,0,5.5,1,0,0,0,0,0,2015,2007,5622
83,1,0,0,0,0,0,1,1,0,9,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,2059,0,0,3.5,1,0,0,0,0,0,2018,1987,3963
112,1,1,1,0,1,0,0,1,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1364,0,0,5.5,1,0,0,0,0,0,2013,1977,3015
125,0,0,0,0,0,0,0,0,0,1,0,"Attika",0,0,0,0,0,0,0,0,1,0,0,339,0,0,5,1,0,0,0,0,0,2013,1975,1027
68,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,937,0,0,2.5,1,0,0,0,0,0,2019,1900,1350
93,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1763,0,0,3,1,0,0,0,0,0,2015,2012,1926
33,1,0,0,0,0,0,0,1,0,8,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1411,0,0,1,1,0,0,0,0,0,2014,2010,1203
127,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1920,0,0,5.5,1,0,0,0,0,0,2016,2016,4434
119,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,2114,0,0,4.5,1,0,0,0,0,0,2015,2015,1261
77,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,949,0,0,3.5,1,0,0,0,0,0,2014,1977,9100
195,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,1,0,1,0,0,1,0,0,0,2505,0,0,4.5,1,0,0,0,0,0,2016,2014,5632
148,1,1,1,0,1,0,1,1,0,3,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,0,291,0,0,5.5,1,0,0,0,0,1,2013,2014,6314
125,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,2011,0,0,5.5,1,0,0,0,0,0,2016,2012,2000
144,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,263,0,0,4.5,1,0,0,0,0,0,2018,2014,1010
130,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,682,0,0,3.5,1,0,0,0,0,1,2015,2014,7270
136,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,1,1,0,0,0,0,0,0,130,0,0,4.5,1,0,0,0,0,1,2017,2017,8903
46,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1120,0,0,1,1,0,0,0,0,0,2015,1992,1882
146,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,1,1,0,0,0,0,0,0,281,0,0,4.5,1,0,0,0,0,0,2019,2019,1090
106,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1793,0,0,4.5,1,0,0,0,0,0,2014,2014,2557
130,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,565,0,0,4.5,1,0,0,0,0,0,2013,2000,1224
99,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,1,1,0,0,0,1,0,0,1775,0,0,4.5,1,0,0,0,0,0,2018,2019,1522
72,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1561,0,0,3.5,1,0,0,0,0,0,2013,2008,8882
104,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,33,0,0,3.5,1,0,0,0,0,0,2016,1984,6816
72,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1252,0,0,2.5,1,0,0,0,0,0,2016,2015,1955
60,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1104,0,0,2.5,1,0,0,0,0,0,2015,2008,1971
163,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,2502,0,0,4.5,1,0,0,0,0,0,2014,2006,1950
178,1,0,0,0,0,0,1,0,0,2,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,42,0,0,5.5,1,0,0,0,0,0,2013,2008,1805
89,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,449,0,0,3.5,1,0,0,0,0,0,2016,1624,3984
83,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,2002,0,0,3,1,0,0,0,0,0,2013,1991,3963
89,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1501,0,0,3.5,1,0,0,0,0,0,2014,1992,5621
117,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,1,0,0,1886,0,0,4.5,1,0,0,0,0,0,2017,2017,1880
98,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,1448,0,0,4.5,1,0,0,0,0,0,2014,2004,3422
92,0,1,0,0,0,0,1,1,0,1,0,"Wohnung",0,1,0,0,1,0,0,0,1,0,0,22,0,0,3.5,1,0,1,0,0,0,2019,2018,4153
95,0,0,0,0,0,0,1,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2496,0,0,3.5,1,0,0,0,0,1,2014,1993,6006
106,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1712,0,0,4.5,1,0,0,0,0,0,2013,2014,6703
105,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1332,0,0,4,1,0,0,0,0,0,2014,1990,6833
135,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,2424,0,0,4.5,1,0,0,0,0,0,2015,2016,8405
116,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1606,0,0,4.5,1,0,0,0,0,0,2014,1940,1110
50,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,594,0,0,2,1,0,0,0,0,0,2016,1983,3945
142,1,0,0,0,0,0,0,0,0,2,0,"Maisonette",1,0,0,0,0,0,0,1,0,0,0,2059,0,0,5.5,1,0,0,0,0,0,2017,1982,9248
130,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,72,0,0,4.5,1,0,0,0,0,0,2015,2007,3920
39,1,0,0,0,1,0,0,1,0,7,0,"Wohnung",1,0,0,1,1,0,0,0,0,0,0,1049,0,0,1.5,1,0,0,0,0,0,2017,2020,1680
30,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,920,0,0,1,1,0,0,0,0,0,2015,1963,7260
72,1,0,0,0,0,0,0,1,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1499,0,0,2.5,1,0,0,0,0,0,2013,1986,1400
150,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,165,0,0,5.5,1,0,0,0,0,0,2019,1800,4142
87,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1775,0,0,4.5,1,0,0,0,0,0,2014,1944,1072
153,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,291,0,0,5,1,0,0,0,0,0,2018,2012,6900
94,1,0,0,0,0,0,1,1,0,16,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,2252,0,0,2.5,1,0,0,0,0,1,2013,2013,8953
55,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,779,0,0,1,1,0,0,0,0,0,2015,1992,3960
139,0,1,1,0,0,0,0,1,1,1,0,"Wohnung",0,1,0,0,1,0,0,0,0,0,0,2373,0,0,4.5,1,0,1,0,0,0,2014,2015,6017
85,0,0,0,0,0,0,0,0,0,4,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,1409,0,0,3.5,1,0,0,0,0,0,2019,2009,8739
75,0,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,2197,0,0,3.5,1,0,0,0,0,0,2019,1984,1936
150,1,0,0,0,1,0,0,0,0,3,0,"Maisonette",1,0,0,0,0,0,0,1,1,0,0,398,0,0,6,1,0,0,0,0,0,2015,1988,1226
110,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1849,0,0,3.5,1,0,0,0,0,0,2017,2013,1963
62,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,1861,0,0,3,1,0,0,0,0,0,2017,1978,1936
217,0,0,0,0,0,0,1,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,858,0,0,5.5,1,0,0,0,0,0,2014,2014,8708
150,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,2390,0,0,6.5,1,0,0,0,0,0,2018,2008,9602
157,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,2492,0,0,4.5,1,0,0,0,0,0,2012,1973,7017
238,0,0,0,0,0,0,0,0,0,5,0,"Attika",0,0,0,0,1,0,0,0,0,0,0,843,0,0,5.5,1,0,0,0,0,0,2017,2017,6648
107,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,1,0,0,1926,0,0,4,1,0,0,0,0,0,2017,2018,1844
199,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2382,0,0,6.5,1,0,0,0,0,0,2013,2003,1728
320,1,0,0,0,0,0,0,1,0,1,0,"Loft",0,0,0,0,0,0,0,1,1,0,0,211,0,0,3.5,1,0,0,0,0,0,2019,1953,4233
191,0,0,0,0,0,0,0,0,0,2,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,257,0,0,5,1,0,0,0,0,0,2013,2000,1228
210,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1436,0,0,4,1,0,0,0,0,0,2018,1980,6900
177,1,0,0,0,1,0,0,1,0,5,0,"Wohnung",1,0,0,0,1,0,0,0,1,0,0,235,0,0,5.5,1,0,0,0,0,0,2014,2016,3600
79,1,0,0,0,1,0,0,1,0,5,0,"Wohnung",1,0,0,1,1,0,0,0,1,0,0,1415,0,0,3.5,1,0,0,0,0,0,2019,2019,4564
85,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,1411,0,0,3.5,1,0,0,0,0,0,2017,1975,6600
101,0,0,0,0,0,0,0,0,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,107,0,0,4.5,1,0,0,0,0,0,2013,2013,1025
73,1,0,0,0,0,0,0,0,0,3,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,1751,0,0,3.5,1,0,0,0,0,0,2015,1995,3823
158,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,327,0,0,4.5,1,0,0,0,0,0,2012,2008,1135
108,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,1,1,0,0,0,0,0,0,2148,0,0,3.5,1,0,0,0,0,0,2017,2018,3113
87,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,799,0,0,4.5,1,0,0,0,0,0,2019,1989,2610
73,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1861,0,0,3.5,1,0,0,0,0,0,2016,2004,1874
108,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,211,0,0,4.5,1,0,0,0,0,0,2013,2006,3963
84,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,1763,0,0,3.5,1,0,0,0,0,0,2015,2011,1085
97,1,0,0,0,0,0,0,1,1,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1655,0,0,3.5,1,0,0,0,0,0,2015,2014,6534
125,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,2022,0,0,4.5,1,0,0,0,0,0,2016,2016,1627
112,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1775,0,0,4.5,1,0,0,0,0,1,2015,2008,1784
143,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2382,0,0,5.5,1,0,0,0,0,0,2019,2000,8856
128,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,78,0,0,3.5,1,0,0,0,0,0,2015,2014,6918
109,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,2011,0,0,3.5,1,0,0,0,0,0,2019,2019,9443
109,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,107,0,0,5,1,0,0,0,0,0,2019,2009,1226
183,1,0,0,0,0,0,0,1,0,2,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,963,0,0,8,1,0,0,0,0,0,2013,2002,1233
104,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,1,33,0,0,3.5,1,0,0,0,0,0,2016,1984,6816
81,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2114,0,0,3.5,1,0,0,0,0,0,2019,1995,4055
100,0,0,0,0,0,0,1,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,1698,0,0,3.5,1,0,0,0,0,0,2013,2006,1938
133,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,2161,0,0,4.5,1,0,0,0,0,0,2012,2012,2500
95,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,1751,0,0,4,1,0,0,0,0,0,2013,2013,1040
95,0,0,0,0,0,0,0,0,0,-1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1264,0,0,4.5,1,0,0,0,0,0,2013,1997,3250
29,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,632,0,0,1,1,0,0,0,0,0,2015,1954,7260
113,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,2133,0,0,4.5,1,0,0,0,0,0,2018,2008,6026
135,1,1,1,0,1,0,1,0,0,3,0,"Maisonette",0,1,0,0,0,0,0,0,0,1,0,1616,0,0,4.5,1,0,0,0,0,0,2012,1989,8592
143,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2345,0,0,5.5,1,0,0,0,0,0,2013,1985,1800
126,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,1668,0,0,4.5,1,0,0,0,0,0,2015,2014,8575
107,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,2071,0,0,4.5,1,0,0,0,0,0,2018,2018,1077
64,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,1370,0,0,2.5,1,0,0,0,0,0,2012,1979,1304
166,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,817,0,0,5,1,0,0,0,0,0,2014,1973,1206
58,1,0,0,0,0,0,0,0,0,1,0,"Maisonette",0,0,0,0,1,0,0,0,0,0,0,2232,0,0,3.5,1,0,0,0,0,0,2014,2014,1010
111,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,2232,0,0,4.5,1,0,0,0,0,0,2016,2008,1802
126,0,0,0,0,0,0,0,1,0,3,0,"Attika",0,0,0,0,0,0,0,0,1,0,0,2272,0,0,4.5,1,0,0,0,0,1,2018,2012,1955
121,1,0,0,0,0,0,0,1,0,4,0,"Attika",0,0,0,0,1,0,0,0,0,0,0,843,0,0,4.5,1,0,0,0,0,0,2017,2017,6952
100,1,0,0,0,0,0,1,0,0,1,0,"Terrassenwohnung",0,0,0,0,1,0,0,0,1,0,0,2002,0,0,4.5,1,0,0,0,0,0,2018,2018,7303
70,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,537,0,0,2.5,1,0,0,0,0,0,2018,1977,3993
130,1,1,1,0,1,0,1,0,0,3,0,"Dachwohnung",0,1,0,0,0,0,0,0,0,0,0,1954,0,0,4.5,1,0,0,1,0,0,2014,1962,4133
